Date,Time,Open,High,Low,Close,Volume,,,,,,20240101,230100
2/2/2024,3:21 AM,17613.75,17615.25,17613,17613.5,74,,,,,,20240202,32200
2/2/2024,3:22 AM,17614,17615,17613.5,17613.5,41,,,,,,20240202,32300
2/2/2024,3:23 AM,17613.25,17613.25,17611.75,17612,57,,,,,,20240202,32400
2/2/2024,3:24 AM,17612,17613.25,17612,17612.75,29,,,,,,20240202,32500
2/2/2024,3:25 AM,17613,17614.25,17613,17613.5,58,,,,,,20240202,32600
2/2/2024,3:26 AM,17614,17614.25,17611.25,17611.5,95,,,,,,20240202,32700
2/2/2024,3:27 AM,17611.25,17612,17610.25,17611.25,109,,,,,,20240202,32800
2/2/2024,3:28 AM,17611.25,17611.75,17608.25,17609.75,165,,,,,,20240202,32900
2/2/2024,3:29 AM,17610,17610,17608.5,17608.5,111,,,,,,20240202,33000
2/2/2024,3:30 AM,17608.75,17609.25,17608.25,17608.5,73,,,,,,20240202,33100
2/2/2024,3:31 AM,17608.5,17610.75,17608.25,17609.75,122,,,,,,20240202,33200
2/2/2024,3:32 AM,17609.75,17610.75,17609.75,17610.75,38,,,,,,20240202,33300
2/2/2024,3:33 AM,17610.5,17611.25,17608.25,17608.25,80,,,,,,20240202,33400
2/2/2024,3:34 AM,17608.5,17609.25,17606.25,17606.5,146,,,,,,20240202,33500
2/2/2024,3:35 AM,17607,17607.5,17603,17603,438,,,,,,20240202,33600
2/2/2024,3:36 AM,17603.25,17604.25,17601.25,17603.25,319,,,,,,20240202,33700
2/2/2024,3:37 AM,17603.25,17605.75,17603.25,17605.75,108,,,,,,20240202,33800
2/2/2024,3:38 AM,17605,17606.25,17605,17605.25,48,,,,,,20240202,33900
2/2/2024,3:39 AM,17605.25,17607,17605,17606.5,93,,,,,,20240202,34000
2/2/2024,3:40 AM,17606.25,17607.25,17605.5,17606.25,83,,,,,,20240202,34100
2/2/2024,3:41 AM,17606,17606.25,17603.75,17605.75,85,,,,,,20240202,34200
2/2/2024,3:42 AM,17605.75,17607,17605,17606.5,49,,,,,,20240202,34300
2/2/2024,3:43 AM,17606.5,17607.75,17605.25,17605.25,59,,,,,,20240202,34400
2/2/2024,3:44 AM,17605.25,17605.5,17604.25,17605,65,,,,,,20240202,34500
2/2/2024,3:45 AM,17604.75,17605.75,17604.75,17605.5,42,,,,,,20240202,34600
2/2/2024,3:46 AM,17605.5,17606,17604.75,17605.5,42,,,,,,20240202,34700
2/2/2024,3:47 AM,17605.5,17606.25,17604,17605.75,64,,,,,,20240202,34800
2/2/2024,3:48 AM,17605.5,17606.75,17605.25,17606.75,68,,,,,,20240202,34900
2/2/2024,3:49 AM,17607,17609,17606.75,17609,106,,,,,,20240202,35000
2/2/2024,3:50 AM,17608.5,17609,17607.5,17608,90,,,,,,20240202,35100
2/2/2024,3:51 AM,17608,17608.25,17605.75,17605.75,78,,,,,,20240202,35200
2/2/2024,3:52 AM,17605.75,17606.5,17605.25,17605.25,41,,,,,,20240202,35300
2/2/2024,3:53 AM,17605.5,17606.25,17604.5,17606.25,89,,,,,,20240202,35400
2/2/2024,3:54 AM,17606.75,17607.5,17606.25,17606.5,46,,,,,,20240202,35500
2/2/2024,3:55 AM,17606,17606.5,17605.75,17606.25,20,,,,,,20240202,35600
2/2/2024,3:56 AM,17606.25,17607,17605.5,17605.75,23,,,,,,20240202,35700
2/2/2024,3:57 AM,17605.75,17606,17604.75,17605.75,34,,,,,,20240202,35800
2/2/2024,3:58 AM,17605.5,17606.25,17605,17605.5,61,,,,,,20240202,35900
2/2/2024,3:59 AM,17605,17605.25,17603,17603,79,,,,,,20240202,40000
2/2/2024,4:00 AM,17603,17603.5,17601.5,17602.25,152,,,,,,20240202,40100
2/2/2024,4:01 AM,17602.5,17602.75,17600.5,17602,172,,,,,,20240202,40200
2/2/2024,4:02 AM,17601.5,17602,17599.5,17602,295,,,,,,20240202,40300
2/2/2024,4:03 AM,17602,17603.25,17601.5,17602.75,101,,,,,,20240202,40400
2/2/2024,4:04 AM,17602.5,17602.5,17600.25,17600.5,90,,,,,,20240202,40500
2/2/2024,4:05 AM,17600.5,17602.5,17600.25,17602.5,46,,,,,,20240202,40600
2/2/2024,4:06 AM,17602,17603.25,17601.5,17603.25,66,,,,,,20240202,40700
2/2/2024,4:07 AM,17603,17603.5,17602.75,17603,57,,,,,,20240202,40800
2/2/2024,4:08 AM,17603.25,17605.25,17603.25,17605,89,,,,,,20240202,40900
2/2/2024,4:09 AM,17604.75,17604.75,17603,17604,46,,,,,,20240202,41000
2/2/2024,4:10 AM,17603.75,17605,17603,17605,72,,,,,,20240202,41100
2/2/2024,4:11 AM,17605,17606,17603.75,17603.75,76,,,,,,20240202,41200
2/2/2024,4:12 AM,17603.5,17605,17603,17604.25,38,,,,,,20240202,41300
2/2/2024,4:13 AM,17604,17605.5,17604,17604.5,43,,,,,,20240202,41400
2/2/2024,4:14 AM,17605,17605,17603.5,17604.75,49,,,,,,20240202,41500
2/2/2024,4:15 AM,17605,17605,17604.5,17604.75,14,,,,,,20240202,41600
2/2/2024,4:16 AM,17605.25,17607,17605.25,17607,77,,,,,,20240202,41700
2/2/2024,4:17 AM,17607.25,17608.75,17606.75,17608.25,160,,,,,,20240202,41800
2/2/2024,4:18 AM,17607.75,17609.5,17607.75,17609,89,,,,,,20240202,41900
2/2/2024,4:19 AM,17608.75,17610,17608.75,17609.75,63,,,,,,20240202,42000
2/2/2024,4:20 AM,17609.75,17611,17609.5,17610,107,,,,,,20240202,42100
2/2/2024,4:21 AM,17610.25,17611,17608,17608.5,107,,,,,,20240202,42200
2/2/2024,4:22 AM,17608.75,17609.75,17608.5,17609,96,,,,,,20240202,42300
2/2/2024,4:23 AM,17608.75,17608.75,17606.75,17607.25,64,,,,,,20240202,42400
2/2/2024,4:24 AM,17607.25,17607.5,17605.75,17606.75,60,,,,,,20240202,42500
2/2/2024,4:25 AM,17606.5,17608.25,17606.5,17608.25,44,,,,,,20240202,42600
2/2/2024,4:26 AM,17608.5,17609.25,17608.5,17609.25,51,,,,,,20240202,42700
2/2/2024,4:27 AM,17609.25,17609.5,17608.5,17608.5,65,,,,,,20240202,42800
2/2/2024,4:28 AM,17608.5,17610,17608.25,17610,39,,,,,,20240202,42900
2/2/2024,4:29 AM,17610,17611,17609.25,17610.5,57,,,,,,20240202,43000
2/2/2024,4:30 AM,17610.5,17610.5,17609.5,17609.75,28,,,,,,20240202,43100
2/2/2024,4:31 AM,17609.5,17611,17609.25,17609.25,57,,,,,,20240202,43200
2/2/2024,4:32 AM,17609.25,17610,17608.75,17609.75,39,,,,,,20240202,43300
2/2/2024,4:33 AM,17609.75,17611.25,17609.75,17610.5,51,,,,,,20240202,43400
2/2/2024,4:34 AM,17610.5,17612.25,17610.5,17611.5,90,,,,,,20240202,43500
2/2/2024,4:35 AM,17611.25,17611.5,17610,17610,24,,,,,,20240202,43600
2/2/2024,4:36 AM,17610.25,17611,17610.25,17610.5,24,,,,,,20240202,43700
2/2/2024,4:37 AM,17610.75,17611.25,17610.75,17611,19,,,,,,20240202,43800
2/2/2024,4:38 AM,17610,17610.25,17609.25,17610,59,,,,,,20240202,43900
2/2/2024,4:39 AM,17610,17610,17608,17609,132,,,,,,20240202,44000
2/2/2024,4:40 AM,17609.5,17610.5,17609.25,17609.5,64,,,,,,20240202,44100
2/2/2024,4:41 AM,17609.5,17610,17609,17609.75,28,,,,,,20240202,44200
2/2/2024,4:42 AM,17609.5,17610.75,17609.5,17609.5,19,,,,,,20240202,44300
2/2/2024,4:43 AM,17609.25,17610.25,17609.25,17610.25,15,,,,,,20240202,44400
2/2/2024,4:44 AM,17610,17610.25,17607.25,17607.5,95,,,,,,20240202,44500
2/2/2024,4:45 AM,17607.5,17608.75,17607.5,17608,24,,,,,,20240202,44600
2/2/2024,4:46 AM,17608.5,17609.75,17608,17609.75,36,,,,,,20240202,44700
2/2/2024,4:47 AM,17609.5,17609.5,17609,17609.25,7,,,,,,20240202,44800
2/2/2024,4:48 AM,17609.25,17610,17608.5,17608.5,38,,,,,,20240202,44900
2/2/2024,4:49 AM,17608.25,17609.25,17606.75,17607.25,79,,,,,,20240202,45000
2/2/2024,4:50 AM,17606.5,17608.25,17604.75,17605.5,211,,,,,,20240202,45100
2/2/2024,4:51 AM,17605.5,17606,17604,17604,100,,,,,,20240202,45200
2/2/2024,4:52 AM,17604.25,17604.5,17602,17602.25,197,,,,,,20240202,45300
2/2/2024,4:53 AM,17602,17604,17601,17604,185,,,,,,20240202,45400
2/2/2024,4:54 AM,17603.75,17604.5,17603.75,17604.25,38,,,,,,20240202,45500
2/2/2024,4:55 AM,17604.25,17604.25,17602.5,17603.5,74,,,,,,20240202,45600
2/2/2024,4:56 AM,17603.5,17603.75,17601,17601.5,68,,,,,,20240202,45700
2/2/2024,4:57 AM,17601.75,17605.75,17601.5,17605.25,115,,,,,,20240202,45800
2/2/2024,4:58 AM,17605.5,17605.75,17605,17605.25,47,,,,,,20240202,45900
2/2/2024,4:59 AM,17605.5,17607.5,17605.5,17606,117,,,,,,20240202,50000
2/2/2024,5:00 AM,17606,17607,17606,17606.5,53,,,,,,20240202,50100
2/2/2024,5:01 AM,17606.5,17606.5,17604.25,17605,146,,,,,,20240202,50200
2/2/2024,5:02 AM,17606.25,17606.25,17605.25,17605.25,42,,,,,,20240202,50300
2/2/2024,5:03 AM,17605.25,17605.25,17602.75,17602.75,103,,,,,,20240202,50400
2/2/2024,5:04 AM,17602.75,17604.5,17602.75,17604.25,62,,,,,,20240202,50500
2/2/2024,5:05 AM,17604.5,17606.5,17604.5,17606.25,57,,,,,,20240202,50600
2/2/2024,5:06 AM,17606,17606.25,17605.25,17605.25,33,,,,,,20240202,50700
2/2/2024,5:07 AM,17605.5,17606,17604.25,17606,46,,,,,,20240202,50800
2/2/2024,5:08 AM,17606,17607.5,17605.25,17606.75,97,,,,,,20240202,50900
2/2/2024,5:09 AM,17606.75,17608.75,17605.75,17608.75,111,,,,,,20240202,51000
2/2/2024,5:10 AM,17608.5,17608.75,17607,17608.25,111,,,,,,20240202,51100
2/2/2024,5:11 AM,17608.75,17609.25,17607.5,17607.5,78,,,,,,20240202,51200
2/2/2024,5:12 AM,17608,17609.5,17607.75,17609,43,,,,,,20240202,51300
2/2/2024,5:13 AM,17608.75,17609.75,17608.75,17609.75,40,,,,,,20240202,51400
2/2/2024,5:14 AM,17609.75,17612.25,17609.25,17611.75,159,,,,,,20240202,51500
2/2/2024,5:15 AM,17611.75,17612.25,17610.75,17611.25,87,,,,,,20240202,51600
2/2/2024,5:16 AM,17611.5,17612.25,17610,17610.25,82,,,,,,20240202,51700
2/2/2024,5:17 AM,17610,17611.5,17609,17610.75,76,,,,,,20240202,51800
2/2/2024,5:18 AM,17611,17611.25,17609.5,17611,35,,,,,,20240202,51900
2/2/2024,5:19 AM,17610.75,17611.25,17609.25,17609.25,47,,,,,,20240202,52000
2/2/2024,5:20 AM,17609.5,17609.5,17607.5,17607.5,64,,,,,,20240202,52100
2/2/2024,5:21 AM,17607.75,17609,17607.25,17609,35,,,,,,20240202,52200
2/2/2024,5:22 AM,17608.75,17610.75,17608.75,17609,58,,,,,,20240202,52300
2/2/2024,5:23 AM,17609,17610,17608.5,17610,23,,,,,,20240202,52400
2/2/2024,5:24 AM,17609.75,17611.25,17609.5,17610.5,29,,,,,,20240202,52500
2/2/2024,5:25 AM,17611.5,17611.5,17610.25,17611,38,,,,,,20240202,52600
2/2/2024,5:26 AM,17610.5,17611.25,17610,17611,42,,,,,,20240202,52700
2/2/2024,5:27 AM,17610.75,17611,17608.75,17610,54,,,,,,20240202,52800
2/2/2024,5:28 AM,17610,17614.25,17609.75,17613.25,156,,,,,,20240202,52900
2/2/2024,5:29 AM,17614,17616,17613.75,17616,193,,,,,,20240202,53000
2/2/2024,5:30 AM,17616.25,17618,17615.5,17617.75,191,,,,,,20240202,53100
2/2/2024,5:31 AM,17618,17618.5,17616,17616.25,154,,,,,,20240202,53200
2/2/2024,5:32 AM,17616.25,17616.5,17612.5,17613,272,,,,,,20240202,53300
2/2/2024,5:33 AM,17613,17613,17612,17612.25,83,,,,,,20240202,53400
2/2/2024,5:34 AM,17612.5,17612.5,17610.5,17612,140,,,,,,20240202,53500
2/2/2024,5:35 AM,17612.25,17612.75,17611.5,17611.75,68,,,,,,20240202,53600
2/2/2024,5:36 AM,17611.5,17611.5,17608.75,17610.25,88,,,,,,20240202,53700
2/2/2024,5:37 AM,17610,17612,17610,17611.75,67,,,,,,20240202,53800
2/2/2024,5:38 AM,17612,17612.75,17610.25,17612.75,86,,,,,,20240202,53900
2/2/2024,5:39 AM,17612.75,17614.5,17612.5,17614.25,113,,,,,,20240202,54000
2/2/2024,5:40 AM,17614,17615.5,17613.5,17614.25,132,,,,,,20240202,54100
2/2/2024,5:41 AM,17613.5,17613.5,17611.75,17612,44,,,,,,20240202,54200
2/2/2024,5:42 AM,17612,17612,17610.5,17610.75,45,,,,,,20240202,54300
2/2/2024,5:43 AM,17610.75,17611.5,17610.5,17611.25,48,,,,,,20240202,54400
2/2/2024,5:44 AM,17611.75,17612.25,17610.5,17611,58,,,,,,20240202,54500
2/2/2024,5:45 AM,17611,17612,17611,17612,52,,,,,,20240202,54600
2/2/2024,5:46 AM,17611.75,17613.5,17611.25,17613,50,,,,,,20240202,54700
2/2/2024,5:47 AM,17612.75,17613.25,17612.25,17612.75,38,,,,,,20240202,54800
2/2/2024,5:48 AM,17612.5,17612.5,17610,17610.25,70,,,,,,20240202,54900
2/2/2024,5:49 AM,17610,17612,17610,17612,38,,,,,,20240202,55000
2/2/2024,5:50 AM,17612.25,17613.5,17612.25,17613.5,50,,,,,,20240202,55100
2/2/2024,5:51 AM,17613.25,17613.5,17612,17613,59,,,,,,20240202,55200
2/2/2024,5:52 AM,17612.5,17612.5,17610.75,17611.25,64,,,,,,20240202,55300
2/2/2024,5:53 AM,17611.25,17612.5,17611.25,17612,12,,,,,,20240202,55400
2/2/2024,5:54 AM,17611.75,17611.75,17609.25,17609.75,93,,,,,,20240202,55500
2/2/2024,5:55 AM,17609.75,17611.25,17609.75,17610.5,52,,,,,,20240202,55600
2/2/2024,5:56 AM,17610.75,17610.75,17608.25,17609.5,97,,,,,,20240202,55700
2/2/2024,5:57 AM,17609.75,17610.5,17609,17609.25,44,,,,,,20240202,55800
2/2/2024,5:58 AM,17610,17610.75,17609.75,17610.5,29,,,,,,20240202,55900
2/2/2024,5:59 AM,17610.75,17611.25,17610,17610,36,,,,,,20240202,60000
2/2/2024,6:00 AM,17610.25,17612,17610,17612,72,,,,,,20240202,60100
2/2/2024,6:01 AM,17612.25,17612.75,17605.25,17606,369,,,,,,20240202,60200
2/2/2024,6:02 AM,17605.75,17605.75,17602,17602.5,189,,,,,,20240202,60300
2/2/2024,6:03 AM,17602.25,17605,17601.5,17604.5,227,,,,,,20240202,60400
2/2/2024,6:04 AM,17604.25,17605.5,17603.75,17603.75,99,,,,,,20240202,60500
2/2/2024,6:05 AM,17603.75,17605.75,17603.25,17605.5,96,,,,,,20240202,60600
2/2/2024,6:06 AM,17605.75,17607,17604.75,17606.5,114,,,,,,20240202,60700
2/2/2024,6:07 AM,17606.75,17609,17606.75,17608,92,,,,,,20240202,60800
2/2/2024,6:08 AM,17608,17608,17606.75,17607.25,43,,,,,,20240202,60900
2/2/2024,6:09 AM,17607.25,17609,17606,17608.75,57,,,,,,20240202,61000
2/2/2024,6:10 AM,17609.25,17609.25,17603.75,17603.75,208,,,,,,20240202,61100
2/2/2024,6:11 AM,17603.5,17605.25,17602.75,17603.25,182,,,,,,20240202,61200
2/2/2024,6:12 AM,17603,17605.25,17603,17605,82,,,,,,20240202,61300
2/2/2024,6:13 AM,17605.25,17606.75,17605.25,17606,66,,,,,,20240202,61400
2/2/2024,6:14 AM,17606,17608,17605.5,17607.5,106,,,,,,20240202,61500
2/2/2024,6:15 AM,17607.5,17608.5,17605.75,17605.75,66,,,,,,20240202,61600
2/2/2024,6:16 AM,17605.5,17606,17597.25,17598.5,432,,,,,,20240202,61700
2/2/2024,6:17 AM,17598.75,17600.25,17597.25,17597.5,255,,,,,,20240202,61800
2/2/2024,6:18 AM,17597.75,17604,17597.5,17603.75,177,,,,,,20240202,61900
2/2/2024,6:19 AM,17603.5,17604,17601.75,17603,122,,,,,,20240202,62000
2/2/2024,6:20 AM,17602.75,17606,17602.25,17602.75,118,,,,,,20240202,62100
2/2/2024,6:21 AM,17602,17603.75,17600.75,17601.25,63,,,,,,20240202,62200
2/2/2024,6:22 AM,17600.75,17601,17598.5,17599.25,146,,,,,,20240202,62300
2/2/2024,6:23 AM,17598.75,17600,17596.5,17596.5,135,,,,,,20240202,62400
2/2/2024,6:24 AM,17596.25,17598,17594.5,17595.25,249,,,,,,20240202,62500
2/2/2024,6:25 AM,17595.25,17599,17594.25,17598.25,189,,,,,,20240202,62600
2/2/2024,6:26 AM,17598.25,17598.5,17596,17597.25,110,,,,,,20240202,62700
2/2/2024,6:27 AM,17597.25,17602.5,17597,17602.25,241,,,,,,20240202,62800
2/2/2024,6:28 AM,17602.25,17604,17601,17602,150,,,,,,20240202,62900
2/2/2024,6:29 AM,17601.75,17604.75,17600.75,17603.5,130,,,,,,20240202,63000
2/2/2024,6:30 AM,17603.75,17607.25,17603,17606.25,259,,,,,,20240202,63100
2/2/2024,6:31 AM,17605.75,17608.25,17605.75,17606.5,231,,,,,,20240202,63200
2/2/2024,6:32 AM,17607,17607.75,17605.25,17606.5,168,,,,,,20240202,63300
2/2/2024,6:33 AM,17607.25,17610.25,17606.5,17609.75,451,,,,,,20240202,63400
2/2/2024,6:34 AM,17610,17610.5,17608.75,17609.25,75,,,,,,20240202,63500
2/2/2024,6:35 AM,17608.5,17612.25,17607,17611.75,218,,,,,,20240202,63600
2/2/2024,6:36 AM,17612,17612.25,17609,17609.5,118,,,,,,20240202,63700
2/2/2024,6:37 AM,17609.25,17611.75,17609,17610.25,86,,,,,,20240202,63800
2/2/2024,6:38 AM,17610.75,17610.75,17608.5,17608.5,53,,,,,,20240202,63900
2/2/2024,6:39 AM,17608.5,17610,17608.25,17609,65,,,,,,20240202,64000
2/2/2024,6:40 AM,17609,17609,17607,17607.75,76,,,,,,20240202,64100
2/2/2024,6:41 AM,17607.25,17609.75,17605.5,17608.25,136,,,,,,20240202,64200
2/2/2024,6:42 AM,17608.25,17609.75,17607.5,17609.25,87,,,,,,20240202,64300
2/2/2024,6:43 AM,17609.5,17612,17609.5,17611.75,106,,,,,,20240202,64400
2/2/2024,6:44 AM,17611.5,17612.25,17610,17610.25,63,,,,,,20240202,64500
2/2/2024,6:45 AM,17610.75,17610.75,17608.75,17609,49,,,,,,20240202,64600
2/2/2024,6:46 AM,17609,17612.25,17607.5,17611,110,,,,,,20240202,64700
2/2/2024,6:47 AM,17611,17612.75,17610.75,17612,117,,,,,,20240202,64800
2/2/2024,6:48 AM,17612.5,17613,17609.75,17609.75,89,,,,,,20240202,64900
2/2/2024,6:49 AM,17609.75,17610.75,17608,17608.25,47,,,,,,20240202,65000
2/2/2024,6:50 AM,17607.75,17608,17606,17606.25,131,,,,,,20240202,65100
2/2/2024,6:51 AM,17606,17610.25,17605,17609.75,316,,,,,,20240202,65200
2/2/2024,6:52 AM,17609.5,17609.5,17607.5,17608.25,51,,,,,,20240202,65300
2/2/2024,6:53 AM,17609,17609.25,17607,17608,37,,,,,,20240202,65400
2/2/2024,6:54 AM,17608,17608.5,17607.25,17608,51,,,,,,20240202,65500
2/2/2024,6:55 AM,17608.25,17609.75,17608,17608.5,63,,,,,,20240202,65600
2/2/2024,6:56 AM,17608.25,17608.25,17604.25,17605.5,88,,,,,,20240202,65700
2/2/2024,6:57 AM,17605.25,17605.75,17603.25,17603.75,152,,,,,,20240202,65800
2/2/2024,6:58 AM,17604.5,17605.25,17603.5,17604,112,,,,,,20240202,65900
2/2/2024,6:59 AM,17605,17605.75,17603.5,17605.75,52,,,,,,20240202,70000
2/2/2024,7:00 AM,17606,17609.75,17605.5,17607.75,229,,,,,,20240202,70100
2/2/2024,7:01 AM,17607.5,17607.5,17600,17602,433,,,,,,20240202,70200
2/2/2024,7:02 AM,17601.75,17601.75,17595,17596,670,,,,,,20240202,70300
2/2/2024,7:03 AM,17596,17598.75,17595.75,17598.5,198,,,,,,20240202,70400
2/2/2024,7:04 AM,17599,17602.5,17595.75,17600.5,392,,,,,,20240202,70500
2/2/2024,7:05 AM,17600.75,17600.75,17596,17597,121,,,,,,20240202,70600
2/2/2024,7:06 AM,17596.75,17597.5,17594.5,17595.75,203,,,,,,20240202,70700
2/2/2024,7:07 AM,17595.75,17596.5,17593,17596.5,202,,,,,,20240202,70800
2/2/2024,7:08 AM,17596.5,17598,17595.75,17597.25,147,,,,,,20240202,70900
2/2/2024,7:09 AM,17597.25,17598.25,17594,17594,126,,,,,,20240202,71000
2/2/2024,7:10 AM,17594.75,17595.5,17594.25,17594.5,85,,,,,,20240202,71100
2/2/2024,7:11 AM,17594.75,17598.25,17594.25,17597.25,138,,,,,,20240202,71200
2/2/2024,7:12 AM,17597.75,17598.75,17596.5,17598,153,,,,,,20240202,71300
2/2/2024,7:13 AM,17597.75,17601.25,17597.75,17601.25,230,,,,,,20240202,71400
2/2/2024,7:14 AM,17601,17602,17600.25,17601.25,83,,,,,,20240202,71500
2/2/2024,7:15 AM,17602.25,17603.25,17600.75,17601.5,144,,,,,,20240202,71600
2/2/2024,7:16 AM,17601.75,17602.5,17598.75,17600.25,114,,,,,,20240202,71700
2/2/2024,7:17 AM,17600,17601.75,17597.5,17598.5,127,,,,,,20240202,71800
2/2/2024,7:18 AM,17599,17601.75,17598.25,17601.25,87,,,,,,20240202,71900
2/2/2024,7:19 AM,17600.75,17600.75,17597,17597.75,43,,,,,,20240202,72000
2/2/2024,7:20 AM,17598.25,17598.5,17596.5,17597.5,53,,,,,,20240202,72100
2/2/2024,7:21 AM,17597.25,17600.5,17597,17600.5,91,,,,,,20240202,72200
2/2/2024,7:22 AM,17600.75,17605.25,17600.75,17605,230,,,,,,20240202,72300
2/2/2024,7:23 AM,17605,17605.5,17604.25,17605.25,79,,,,,,20240202,72400
2/2/2024,7:24 AM,17605.25,17605.75,17602.75,17603,94,,,,,,20240202,72500
2/2/2024,7:25 AM,17603,17604.25,17600.75,17601.25,68,,,,,,20240202,72600
2/2/2024,7:26 AM,17601,17601.75,17598,17599,132,,,,,,20240202,72700
2/2/2024,7:27 AM,17598.75,17598.75,17595,17598.25,209,,,,,,20240202,72800
2/2/2024,7:28 AM,17598.75,17601.75,17598.75,17599.75,91,,,,,,20240202,72900
2/2/2024,7:29 AM,17599.5,17600.5,17598,17598,55,,,,,,20240202,73000
2/2/2024,7:30 AM,17597.75,17599.75,17597.5,17598.5,50,,,,,,20240202,73100
2/2/2024,7:31 AM,17598.75,17599,17595.75,17596.75,103,,,,,,20240202,73200
2/2/2024,7:32 AM,17597.25,17600.5,17596.5,17600.5,104,,,,,,20240202,73300
2/2/2024,7:33 AM,17600.75,17600.75,17599.25,17600.25,127,,,,,,20240202,73400
2/2/2024,7:34 AM,17600,17602.75,17599.25,17602,93,,,,,,20240202,73500
2/2/2024,7:35 AM,17602.25,17603.5,17600.75,17601.75,150,,,,,,20240202,73600
2/2/2024,7:36 AM,17601.5,17602,17597,17597.25,88,,,,,,20240202,73700
2/2/2024,7:37 AM,17597.25,17597.25,17595.5,17595.5,85,,,,,,20240202,73800
2/2/2024,7:38 AM,17595.5,17595.5,17592.75,17593,241,,,,,,20240202,73900
2/2/2024,7:39 AM,17593.5,17595.25,17592.25,17595,174,,,,,,20240202,74000
2/2/2024,7:40 AM,17595.25,17596.75,17594.25,17594.5,94,,,,,,20240202,74100
2/2/2024,7:41 AM,17594.25,17596.5,17594.25,17594.75,93,,,,,,20240202,74200
2/2/2024,7:42 AM,17595,17598.25,17594,17595,130,,,,,,20240202,74300
2/2/2024,7:43 AM,17596,17596.75,17593.5,17596.25,98,,,,,,20240202,74400
2/2/2024,7:44 AM,17596,17597.25,17596,17596.5,84,,,,,,20240202,74500
2/2/2024,7:45 AM,17597.25,17598.75,17596.5,17597,95,,,,,,20240202,74600
2/2/2024,7:46 AM,17596.5,17597.5,17589.75,17592,568,,,,,,20240202,74700
2/2/2024,7:47 AM,17592,17598.75,17592,17597.5,177,,,,,,20240202,74800
2/2/2024,7:48 AM,17597.5,17599.75,17597.25,17599.75,176,,,,,,20240202,74900
2/2/2024,7:49 AM,17599.75,17599.75,17595,17596.25,97,,,,,,20240202,75000
2/2/2024,7:50 AM,17596,17596.75,17595,17595.5,66,,,,,,20240202,75100
2/2/2024,7:51 AM,17596.25,17597.75,17593.75,17595,70,,,,,,20240202,75200
2/2/2024,7:52 AM,17594.5,17596,17593.75,17594.5,71,,,,,,20240202,75300
2/2/2024,7:53 AM,17594.75,17595,17593.75,17594.5,89,,,,,,20240202,75400
2/2/2024,7:54 AM,17594.75,17599,17594.75,17598.75,93,,,,,,20240202,75500
2/2/2024,7:55 AM,17598.75,17598.75,17597,17598.5,63,,,,,,20240202,75600
2/2/2024,7:56 AM,17598.25,17598.25,17593,17593.5,78,,,,,,20240202,75700
2/2/2024,7:57 AM,17593.25,17594.25,17591,17592.5,133,,,,,,20240202,75800
2/2/2024,7:58 AM,17592.5,17597.5,17591,17597.25,138,,,,,,20240202,75900
2/2/2024,7:59 AM,17597.25,17598.25,17596.75,17597,100,,,,,,20240202,80000
2/2/2024,8:00 AM,17597,17598.25,17594.5,17594.75,190,,,,,,20240202,80100
2/2/2024,8:01 AM,17595.25,17595.25,17589.5,17590,433,,,,,,20240202,80200
2/2/2024,8:02 AM,17590.25,17591.5,17585.5,17586.5,578,,,,,,20240202,80300
2/2/2024,8:03 AM,17586,17590,17584.5,17590,460,,,,,,20240202,80400
2/2/2024,8:04 AM,17589.75,17593.5,17588,17589.75,323,,,,,,20240202,80500
2/2/2024,8:05 AM,17588.75,17589.25,17584.5,17585.5,210,,,,,,20240202,80600
2/2/2024,8:06 AM,17585.75,17591,17585.25,17587.5,259,,,,,,20240202,80700
2/2/2024,8:07 AM,17587,17588.75,17584.75,17588.75,189,,,,,,20240202,80800
2/2/2024,8:08 AM,17587.75,17590.5,17587.5,17589,129,,,,,,20240202,80900
2/2/2024,8:09 AM,17589.25,17589.25,17585.25,17585.75,114,,,,,,20240202,81000
2/2/2024,8:10 AM,17585.75,17589.75,17584.5,17589.25,168,,,,,,20240202,81100
2/2/2024,8:11 AM,17589.25,17589.25,17583.75,17584,224,,,,,,20240202,81200
2/2/2024,8:12 AM,17584,17584.25,17580.25,17584,591,,,,,,20240202,81300
2/2/2024,8:13 AM,17583.25,17584,17579.5,17580.25,653,,,,,,20240202,81400
2/2/2024,8:14 AM,17579.75,17585.25,17579,17582.5,447,,,,,,20240202,81500
2/2/2024,8:15 AM,17582,17583.25,17581,17582.25,170,,,,,,20240202,81600
2/2/2024,8:16 AM,17582.75,17584.25,17580.75,17582.5,208,,,,,,20240202,81700
2/2/2024,8:17 AM,17582.25,17586.75,17581.25,17585.75,231,,,,,,20240202,81800
2/2/2024,8:18 AM,17585.75,17586.25,17582.5,17582.75,191,,,,,,20240202,81900
2/2/2024,8:19 AM,17582.5,17584.5,17582,17584,83,,,,,,20240202,82000
2/2/2024,8:20 AM,17584,17587.25,17582.75,17587,238,,,,,,20240202,82100
2/2/2024,8:21 AM,17587,17591,17587,17590.75,329,,,,,,20240202,82200
2/2/2024,8:22 AM,17590.75,17592,17589.5,17590.5,222,,,,,,20240202,82300
2/2/2024,8:23 AM,17590.75,17592.25,17589,17591.25,137,,,,,,20240202,82400
2/2/2024,8:24 AM,17591.75,17596.25,17591.25,17594.75,366,,,,,,20240202,82500
