,Exit Trade Id,Column,Size,Entry Timestamp,Avg Entry Price,Entry Fees,Exit Timestamp,Avg Exit Price,Exit Fees,PnL,Return,Direction,Status,Position Id,Points,Futures PnL,Net Futures PnL
447,447,0,1.0,2024-02-06 05:48:00,17746.27445,0.0,2024-02-06 05:54:00,17737.476075,0.0,-8.798375000002125,-0.0004957871594283905,Long,Closed,447,-8.798375000002125,-17.59675000000425,-20.59675000000425
448,448,0,1.0,2024-02-06 06:45:00,17739.27375,0.0,2024-02-06 06:56:00,17730.72675,0.0,-8.546999999998661,-0.0004818122838878148,Long,Closed,448,-8.546999999998661,-17.093999999997322,-20.093999999997322
449,449,0,1.0,2024-02-06 07:02:00,17741.774,0.0,2024-02-06 08:09:00,17752.2246,0.0,10.450600000000122,0.0005890391795093389,Long,Closed,449,10.450600000000122,20.901200000000244,17.901200000000244
450,450,0,1.0,2024-02-06 08:28:00,17760.525875,0.0,2024-02-06 08:33:00,17755.974225,0.0,-4.551649999997608,-0.00025627901065725664,Long,Closed,450,-4.551649999997608,-9.103299999995215,-12.103299999995215
451,451,0,1.0,2024-02-06 10:50:00,17729.7728,0.0,2024-02-06 11:20:00,17725.477275,0.0,-4.295524999997724,-0.00024227749833307082,Long,Closed,451,-4.295524999997724,-8.591049999995448,-11.591049999995448
452,452,0,1.0,2024-02-06 12:44:00,17701.269949999998,0.0,2024-02-06 14:36:00,17712.978525,0.0,11.708575000000565,0.0006614539540424649,Long,Closed,452,11.708575000000565,23.41715000000113,20.41715000000113
453,453,0,1.0,2024-02-06 15:43:00,17629.262749999998,0.0,2024-02-06 15:46:00,17634.73635,0.0,5.47360000000117,0.00031048377221566854,Long,Closed,453,5.47360000000117,10.94720000000234,7.94720000000234
454,454,0,1.0,2024-02-06 16:03:00,17644.014225,0.0,2024-02-06 16:21:00,17645.985225,0.0,1.9710000000013679,0.00011170927289372938,Long,Closed,454,1.9710000000013679,3.9420000000027358,0.9420000000027358
455,455,0,1.0,2024-02-06 16:24:00,17647.514575,0.0,2024-02-06 16:43:00,17634.73635,0.0,-12.77822500000184,-0.0007240807166185235,Long,Closed,455,-12.77822500000184,-25.55645000000368,-28.55645000000368
456,456,0,1.0,2024-02-06 17:34:00,17591.759,0.0,2024-02-06 18:20:00,17593.2405,0.0,1.481500000001688,8.421556934708394e-05,Long,Closed,456,1.481500000001688,2.963000000003376,-0.036999999996623956
457,457,0,1.0,2024-02-06 18:32:00,17610.26085,0.0,2024-02-06 19:09:00,17584.991325,0.0,-25.269524999999703,-0.001434931896536882,Long,Closed,457,-25.269524999999703,-50.539049999999406,-53.539049999999406
458,458,0,1.0,2024-02-06 19:38:00,17601.25995,0.0,2024-02-06 20:34:00,17605.489275,0.0,4.2293250000002445,0.0002402853552538007,Long,Closed,458,4.2293250000002445,8.458650000000489,5.458650000000489
459,459,0,1.0,2024-02-06 20:57:00,17653.015124999998,0.0,2024-02-06 21:44:00,17645.2353,0.0,-7.7798249999978,-0.0004407080005828636,Long,Closed,459,-7.7798249999978,-15.5596499999956,-18.5596499999956
460,460,0,1.0,2024-02-06 23:01:00,17654.515275,0.0,2024-02-06 23:50:00,17650.73475,0.0,-3.780525000001944,-0.0002141392692528594,Long,Closed,460,-3.780525000001944,-7.561050000003888,-10.561050000003888
461,461,0,1.0,2024-02-07 00:24:00,17660.015825,0.0,2024-02-07 00:56:00,17655.484275,0.0,-4.531549999999697,-0.0002565994303122148,Long,Closed,461,-4.531549999999697,-9.063099999999395,-12.063099999999395
462,462,0,1.0,2024-02-07 01:01:00,17661.015925,0.0,2024-02-07 01:55:00,17687.981025,0.0,26.965100000001257,0.0015268147718405535,Long,Closed,462,26.965100000001257,53.930200000002515,50.930200000002515
463,463,0,1.0,2024-02-07 03:00:00,17688.268649999998,0.0,2024-02-07 03:17:00,17678.481975,0.0,-9.786674999999377,-0.0005532862030563618,Long,Closed,463,-9.786674999999377,-19.573349999998754,-22.573349999998754
464,464,0,1.0,2024-02-07 04:35:00,17664.26625,0.0,2024-02-07 04:37:00,17657.984025,0.0,-6.282224999999016,-0.00035564596406595806,Long,Closed,464,-6.282224999999016,-12.564449999998033,-15.564449999998033
465,465,0,1.0,2024-02-07 04:38:00,17663.016125,0.0,2024-02-07 04:56:00,17658.483975,0.0,-4.532149999999092,-0.00025658981274349554,Long,Closed,465,-4.532149999999092,-9.064299999998184,-12.064299999998184
466,466,0,1.0,2024-02-07 05:22:00,17663.016125,0.0,2024-02-07 05:37:00,17652.984525,0.0,-10.031599999998434,-0.0005679437718340664,Long,Closed,466,-10.031599999998434,-20.06319999999687,-23.06319999999687
467,467,0,1.0,2024-02-07 05:51:00,17664.26625,0.0,2024-02-07 06:10:00,17659.2339,0.0,-5.0323500000013155,-0.00028488870858144565,Long,Closed,467,-5.0323500000013155,-10.064700000002631,-13.064700000002631
468,468,0,1.0,2024-02-07 07:06:00,17652.015025,0.0,2024-02-07 07:19:00,17641.2357,0.0,-10.779324999999517,-0.00061065691280758,Long,Closed,468,-10.779324999999517,-21.558649999999034,-24.558649999999034
469,469,0,1.0,2024-02-07 08:04:00,17646.514475,0.0,2024-02-07 10:36:00,17662.2336,0.0,15.719124999999622,0.0008907778939727202,Long,Closed,469,15.719124999999622,31.438249999999243,28.438249999999243
470,470,0,1.0,2024-02-07 11:21:00,17667.7666,0.0,2024-02-07 12:03:00,17662.2336,0.0,-5.532999999999447,-0.0003131691812138523,Long,Closed,470,-5.532999999999447,-11.065999999998894,-14.065999999998894
471,471,0,1.0,2024-02-07 12:35:00,17683.7682,0.0,2024-02-07 14:40:00,17727.2271,0.0,43.45890000000145,0.0024575587911179163,Long,Closed,471,43.45890000000145,86.9178000000029,83.9178000000029
472,472,0,1.0,2024-02-07 15:14:00,17807.530575,0.0,2024-02-07 16:03:00,17823.71745,0.0,16.186874999999418,0.0009089904370415165,Long,Closed,472,16.186874999999418,32.373749999998836,29.373749999998836
473,473,0,1.0,2024-02-07 16:52:00,17836.533475,0.0,2024-02-07 17:27:00,17815.968225,0.0,-20.56524999999965,-0.0011529846889152687,Long,Closed,473,-20.56524999999965,-41.1304999999993,-44.1304999999993
474,474,0,1.0,2024-02-07 18:04:00,17818.531675,0.0,2024-02-07 18:05:00,17792.470575,0.0,-26.061099999998987,-0.001462584037525583,Long,Closed,474,-26.061099999998987,-52.122199999997974,-55.122199999997974
475,475,0,1.0,2024-02-07 18:08:00,17810.28085,0.0,2024-02-07 19:20:00,17836.966125,0.0,26.68527499999982,0.0014983073666690562,Long,Closed,475,26.68527499999982,53.37054999999964,50.37054999999964
476,476,0,1.0,2024-02-07 19:25:00,17853.535175,0.0,2024-02-07 19:26:00,17846.2152,0.0,-7.3199750000021595,-0.00041000143267156384,Long,Closed,476,-7.3199750000021595,-14.639950000004319,-17.63995000000432
477,477,0,1.0,2024-02-07 19:50:00,17852.035025,0.0,2024-02-07 20:33:00,17844.2154,0.0,-7.819625000000087,-0.00043802429185521314,Long,Closed,477,-7.819625000000087,-15.639250000000175,-18.639250000000175
478,478,0,1.0,2024-02-07 21:16:00,17860.28585,0.0,2024-02-07 23:07:00,17838.71595,0.0,-21.569899999998597,-0.001207701835298375,Long,Closed,478,-21.569899999998597,-43.139799999997194,-46.139799999997194
479,479,0,1.0,2024-02-08 00:27:00,17843.28415,0.0,2024-02-08 00:53:00,17836.466175,0.0,-6.817974999998114,-0.0003821031455130481,Long,Closed,479,-6.817974999998114,-13.635949999996228,-16.635949999996228
480,480,0,1.0,2024-02-08 01:18:00,17843.034125,0.0,2024-02-08 01:30:00,17836.966125,0.0,-6.0679999999993015,-0.0003400766908525599,Long,Closed,480,-6.0679999999993015,-12.135999999998603,-15.135999999998603
481,481,0,1.0,2024-02-08 01:34:00,17844.7843,0.0,2024-02-08 02:33:00,17845.965225,0.0,1.1809250000005704,6.617760014059517e-05,Long,Closed,481,1.1809250000005704,2.361850000001141,-0.6381499999988591
482,482,0,1.0,2024-02-08 03:10:00,17849.7848,0.0,2024-02-08 03:19:00,17844.965325,0.0,-4.819475000000239,-0.0002700018545881986,Long,Closed,482,-4.819475000000239,-9.638950000000477,-12.638950000000477
483,483,0,1.0,2024-02-08 03:27:00,17849.034725,0.0,2024-02-08 03:28:00,17845.2153,0.0,-3.8194250000015018,-0.00021398496102715726,Long,Closed,483,-3.8194250000015018,-7.6388500000030035,-10.638850000003004
484,484,0,1.0,2024-02-08 03:56:00,17848.034625,0.0,2024-02-08 05:06:00,17848.215,0.0,0.1803749999999127,1.0106154755395803e-05,Long,Closed,484,0.1803749999999127,0.3607499999998254,-2.6392500000001746
485,485,0,1.0,2024-02-08 05:23:00,17854.28525,0.0,2024-02-08 05:39:00,17848.215,0.0,-6.070250000000669,-0.00033998840698485364,Long,Closed,485,-6.070250000000669,-12.140500000001339,-15.140500000001339
486,486,0,1.0,2024-02-08 06:30:00,17850.534875,0.0,2024-02-08 07:30:00,17853.214500000002,0.0,2.6796250000006694,0.00015011454943871362,Long,Closed,486,2.6796250000006694,5.359250000001339,2.3592500000013388
487,487,0,1.0,2024-02-08 09:01:00,17843.7842,0.0,2024-02-08 09:56:00,17845.465275,0.0,1.681075000000419,9.421067757591573e-05,Long,Closed,487,1.681075000000419,3.362150000000838,0.3621500000008382
488,488,0,1.0,2024-02-08 12:15:00,17822.7821,0.0,2024-02-08 12:41:00,17810.71875,0.0,-12.063350000000355,-0.0006768499963875087,Long,Closed,488,-12.063350000000355,-24.12670000000071,-27.12670000000071
489,489,0,1.0,2024-02-08 12:47:00,17816.031425,0.0,2024-02-08 12:58:00,17805.719250000002,0.0,-10.312174999999115,-0.000578814369710235,Long,Closed,489,-10.312174999999115,-20.62434999999823,-23.62434999999823
490,490,0,1.0,2024-02-08 13:39:00,17823.7822,0.0,2024-02-08 14:48:00,17823.2175,0.0,-0.564700000002631,-3.168238893777724e-05,Long,Closed,490,-0.564700000002631,-1.129400000005262,-4.129400000005262
491,491,0,1.0,2024-02-08 14:53:00,17842.28405,0.0,2024-02-08 15:32:00,17825.71725,0.0,-16.566799999996874,-0.0009285134096941403,Long,Closed,491,-16.566799999996874,-33.13359999999375,-36.13359999999375
492,492,0,1.0,2024-02-08 15:40:00,17849.7848,0.0,2024-02-08 16:31:00,17867.2131,0.0,17.42829999999958,0.0009763871214850489,Long,Closed,492,17.42829999999958,34.85659999999916,31.856599999999162
493,493,0,1.0,2024-02-08 16:58:00,17889.038725,0.0,2024-02-08 17:10:00,17867.463075,0.0,-21.57564999999886,-0.00120608213396323,Long,Closed,493,-21.57564999999886,-43.15129999999772,-46.15129999999772
494,494,0,1.0,2024-02-08 17:18:00,17883.7882,0.0,2024-02-08 17:43:00,17870.462775,0.0,-13.325424999999086,-0.0007451119891924848,Long,Closed,494,-13.325424999999086,-26.650849999998172,-29.650849999998172
495,495,0,1.0,2024-02-08 18:09:00,17875.28735,0.0,2024-02-08 18:18:00,17865.463275000002,0.0,-9.82407499999681,-0.0005495897664546808,Long,Closed,495,-9.82407499999681,-19.64814999999362,-22.64814999999362
496,496,0,1.0,2024-02-08 18:27:00,17879.28775,0.0,2024-02-08 18:52:00,17864.2134,0.0,-15.074349999998958,-0.0008431180375179631,Long,Closed,496,-15.074349999998958,-30.148699999997916,-33.148699999997916
497,497,0,1.0,2024-02-08 19:52:00,17857.7856,0.0,2024-02-08 20:42:00,17861.463675,0.0,3.678074999999808,0.0002059647865858468,Long,Closed,497,3.678074999999808,7.356149999999616,4.356149999999616
498,498,0,1.0,2024-02-08 21:23:00,17865.7864,0.0,2024-02-08 23:02:00,17857.2141,0.0,-8.572299999999814,-0.00047981655036465754,Long,Closed,498,-8.572299999999814,-17.144599999999627,-20.144599999999627
499,499,0,1.0,2024-02-08 23:27:00,17865.536375,0.0,2024-02-09 00:38:00,17867.2131,0.0,1.67672500000117,9.385248585916973e-05,Long,Closed,499,1.67672500000117,3.35345000000234,0.35345000000233995
500,500,0,1.0,2024-02-09 00:44:00,17874.7873,0.0,2024-02-09 00:50:00,17863.71345,0.0,-11.073850000000675,-0.0006195234558120127,Long,Closed,500,-11.073850000000675,-22.14770000000135,-25.14770000000135
501,501,0,1.0,2024-02-09 02:15:00,17860.7859,0.0,2024-02-09 04:36:00,17864.71335,0.0,3.927450000002864,0.00021989233967598617,Long,Closed,501,3.927450000002864,7.854900000005728,4.854900000005728
502,502,0,1.0,2024-02-09 04:52:00,17869.28675,0.0,2024-02-09 04:54:00,17865.2133,0.0,-4.073449999999866,-0.00022795817521926924,Long,Closed,502,-4.073449999999866,-8.146899999999732,-11.146899999999732
503,503,0,1.0,2024-02-09 05:10:00,17871.536975,0.0,2024-02-09 05:44:00,17866.463175,0.0,-5.0737999999983,-0.0002839039533698696,Long,Closed,503,-5.0737999999983,-10.1475999999966,-13.1475999999966
504,504,0,1.0,2024-02-09 06:38:00,17868.536675,0.0,2024-02-09 06:53:00,17860.963725,0.0,-7.572949999997945,-0.00042381478336686156,Long,Closed,504,-7.572949999997945,-15.14589999999589,-18.14589999999589
505,505,0,1.0,2024-02-09 07:05:00,17870.536875,0.0,2024-02-09 09:07:00,17904.70935,0.0,34.172474999999395,0.00191222430747478,Long,Closed,505,34.172474999999395,68.34494999999879,65.34494999999879
506,506,0,1.0,2024-02-09 09:48:00,17907.29055,0.0,2024-02-09 10:57:00,17909.958825,0.0,2.668274999999994,0.00014900495373935808,Long,Closed,506,2.668274999999994,5.336549999999988,2.3365499999999884
507,507,0,1.0,2024-02-09 11:33:00,17917.541575,0.0,2024-02-09 12:45:00,17928.456975,0.0,10.915400000001682,0.0006092018793042305,Long,Closed,507,10.915400000001682,21.830800000003364,18.830800000003364
508,508,0,1.0,2024-02-09 13:33:00,17959.29575,0.0,2024-02-09 14:06:00,17923.457475,0.0,-35.838275000001886,-0.001995527859159059,Long,Closed,508,-35.838275000001886,-71.67655000000377,-74.67655000000377
509,509,0,1.0,2024-02-09 14:58:00,17924.29225,0.0,2024-02-09 16:27:00,17977.952025,0.0,53.65977500000008,0.0029936900297974156,Long,Closed,509,53.65977500000008,107.31955000000016,104.31955000000016
510,510,0,1.0,2024-02-09 16:48:00,17996.29945,0.0,2024-02-09 17:08:00,17982.2016,0.0,-14.097849999998289,-0.0007833749398962291,Long,Closed,510,-14.097849999998289,-28.195699999996577,-31.195699999996577
511,511,0,1.0,2024-02-09 17:30:00,18003.550175,0.0,2024-02-09 19:16:00,18033.69645,0.0,30.14627499999915,0.0016744627980019586,Long,Closed,511,30.14627499999915,60.2925499999983,57.2925499999983
512,512,0,1.0,2024-02-09 19:21:00,18043.30415,0.0,2024-02-09 20:04:00,18037.446075,0.0,-5.858075000000099,-0.0003246675304755697,Long,Closed,512,-5.858075000000099,-11.716150000000198,-14.716150000000198
513,513,0,1.0,2024-02-09 21:46:00,18035.30335,0.0,2024-02-11 23:03:00,18007.69905,0.0,-27.604299999999057,-0.0015305703189072814,Long,Closed,513,-27.604299999999057,-55.208599999998114,-58.208599999998114
514,514,0,1.0,2024-02-11 23:30:00,18033.8032,0.0,2024-02-12 00:12:00,18026.69715,0.0,-7.106049999998504,-0.0003940405648875277,Long,Closed,514,-7.106049999998504,-14.212099999997008,-17.212099999997008
515,515,0,1.0,2024-02-12 00:34:00,18036.803499999998,0.0,2024-02-12 01:51:00,18032.446575,0.0,-4.356924999996409,-0.00024155749104858902,Long,Closed,515,-4.356924999996409,-8.713849999992817,-11.713849999992817
516,516,0,1.0,2024-02-12 02:37:00,18036.053425,0.0,2024-02-12 02:46:00,18031.69665,0.0,-4.35677499999656,-0.00024155922015387134,Long,Closed,516,-4.35677499999656,-8.71354999999312,-11.71354999999312
517,517,0,1.0,2024-02-12 02:48:00,18035.30335,0.0,2024-02-12 02:59:00,18029.446875,0.0,-5.856474999996863,-0.00032472284420970735,Long,Closed,517,-5.856474999996863,-11.712949999993725,-14.712949999993725
518,518,0,1.0,2024-02-12 03:09:00,18035.8034,0.0,2024-02-12 03:13:00,18030.69675,0.0,-5.106650000001537,-0.00028313959110917876,Long,Closed,518,-5.106650000001537,-10.213300000003073,-13.213300000003073
519,519,0,1.0,2024-02-12 04:12:00,18033.053125,0.0,2024-02-12 04:33:00,18024.69735,0.0,-8.355774999999994,-0.0004633588634204168,Long,Closed,519,-8.355774999999994,-16.71154999999999,-19.71154999999999
520,520,0,1.0,2024-02-12 06:05:00,18022.052025,0.0,2024-02-12 07:03:00,18021.447675,0.0,-0.6043500000014319,-3.3533917178969626e-05,Long,Closed,520,-0.6043500000014319,-1.2087000000028638,-4.208700000002864
521,521,0,1.0,2024-02-12 07:08:00,18029.552775,0.0,2024-02-12 08:52:00,18040.1958,0.0,10.643025000001217,0.0005903099834378014,Long,Closed,521,10.643025000001217,21.286050000002433,18.286050000002433
522,522,0,1.0,2024-02-12 09:05:00,18051.805,0.0,2024-02-12 09:54:00,18050.444775,0.0,-1.360225000000355,-7.535119064272825e-05,Long,Closed,522,-1.360225000000355,-2.72045000000071,-5.72045000000071
523,523,0,1.0,2024-02-12 10:21:00,18052.555075,0.0,2024-02-12 10:24:00,18049.69485,0.0,-2.860225000000355,-0.00015843879096989017,Long,Closed,523,-2.860225000000355,-5.72045000000071,-8.72045000000071
524,524,0,1.0,2024-02-12 11:20:00,18055.055325,0.0,2024-02-12 11:38:00,18042.445575,0.0,-12.609749999999622,-0.0006984055032243231,Long,Closed,524,-12.609749999999622,-25.219499999999243,-28.219499999999243
525,525,0,1.0,2024-02-12 13:07:00,18044.30425,0.0,2024-02-12 13:36:00,18036.446175,0.0,-7.858075000000099,-0.0004354878354481359,Long,Closed,525,-7.858075000000099,-15.716150000000198,-18.716150000000198
526,526,0,1.0,2024-02-12 14:36:00,18046.8045,0.0,2024-02-12 14:50:00,18017.948025,0.0,-28.856474999996863,-0.0015989797528973544,Long,Closed,526,-28.856474999996863,-57.712949999993725,-60.712949999993725
527,527,0,1.0,2024-02-12 14:59:00,18038.053625,0.0,2024-02-12 15:08:00,18020.69775,0.0,-17.355875000001106,-0.0009621811399843372,Long,Closed,527,-17.355875000001106,-34.71175000000221,-37.71175000000221
528,528,0,1.0,2024-02-12 15:30:00,18034.553275,0.0,2024-02-12 17:10:00,18097.1901,0.0,62.63682500000141,0.0034731564483402163,Long,Closed,528,62.63682500000141,125.27365000000282,122.27365000000282
529,529,0,1.0,2024-02-12 17:11:00,18107.060525,0.0,2024-02-12 17:17:00,18093.940425,0.0,-13.120100000000093,-0.0007245847542115118,Long,Closed,529,-13.120100000000093,-26.240200000000186,-29.240200000000186
530,530,0,1.0,2024-02-12 17:55:00,18096.8095,0.0,2024-02-12 18:26:00,18070.692750000002,0.0,-26.11674999999741,-0.0014431687530333682,Long,Closed,530,-26.11674999999741,-52.23349999999482,-55.23349999999482
531,531,0,1.0,2024-02-12 20:12:00,17979.29775,0.0,2024-02-12 20:43:00,17964.453375,0.0,-14.844375000000582,-0.0008256370858533994,Long,Closed,531,-14.844375000000582,-29.688750000001164,-32.688750000001164
532,532,0,1.0,2024-02-12 21:58:00,17930.542875,0.0,2024-02-12 23:19:00,17920.457775,0.0,-10.085100000000239,-0.0005624536897910426,Long,Closed,532,-10.085100000000239,-20.170200000000477,-23.170200000000477
533,533,0,1.0,2024-02-12 23:24:00,17934.543275,0.0,2024-02-13 00:08:00,17927.457075,0.0,-7.086200000001554,-0.0003951146060061323,Long,Closed,533,-7.086200000001554,-14.172400000003108,-17.17240000000311
534,534,0,1.0,2024-02-13 00:44:00,17934.043225,0.0,2024-02-13 00:52:00,17925.70725,0.0,-8.335975000001781,-0.0004648129200659814,Long,Closed,534,-8.335975000001781,-16.671950000003562,-19.671950000003562
535,535,0,1.0,2024-02-13 00:57:00,17933.043125,0.0,2024-02-13 01:10:00,17924.2074,0.0,-8.83572500000082,-0.0004927063933551334,Long,Closed,535,-8.83572500000082,-17.67145000000164,-20.67145000000164
536,536,0,1.0,2024-02-13 01:51:00,17928.792699999998,0.0,2024-02-13 02:09:00,17923.70745,0.0,-5.085249999996449,-0.0002836359416435469,Long,Closed,536,-5.085249999996449,-10.170499999992899,-13.170499999992899
537,537,0,1.0,2024-02-13 02:15:00,17928.542675,0.0,2024-02-13 03:08:00,17929.956825,0.0,1.414150000000518,7.887701893207658e-05,Long,Closed,537,1.414150000000518,2.828300000001036,-0.1716999999989639
538,538,0,1.0,2024-02-13 04:25:00,17931.542975,0.0,2024-02-13 04:45:00,17926.707150000002,0.0,-4.8358249999982945,-0.0002696825926659161,Long,Closed,538,-4.8358249999982945,-9.671649999996589,-12.671649999996589
539,539,0,1.0,2024-02-13 04:47:00,17932.043025,0.0,2024-02-13 06:59:00,17952.454575,0.0,20.411550000000716,0.0011382724194640792,Long,Closed,539,20.411550000000716,40.82310000000143,37.82310000000143
540,540,0,1.0,2024-02-13 08:06:00,17963.29615,0.0,2024-02-13 08:19:00,17944.70535,0.0,-18.590799999998126,-0.0010349325560720173,Long,Closed,540,-18.590799999998126,-37.18159999999625,-40.18159999999625
541,541,0,1.0,2024-02-13 10:41:00,17862.036025,0.0,2024-02-13 10:43:00,17857.71405,0.0,-4.321975000002567,-0.0002419642975724301,Long,Closed,541,-4.321975000002567,-8.643950000005134,-11.643950000005134
542,542,0,1.0,2024-02-13 11:27:00,17858.285649999998,0.0,2024-02-13 11:38:00,17849.2149,0.0,-9.070749999998952,-0.0005079294943408498,Long,Closed,542,-9.070749999998952,-18.141499999997905,-21.141499999997905
543,543,0,1.0,2024-02-13 12:37:00,17831.28295,0.0,2024-02-13 12:45:00,17822.2176,0.0,-9.065350000000763,-0.0005083958358700579,Long,Closed,543,-9.065350000000763,-18.130700000001525,-21.130700000001525
544,544,0,1.0,2024-02-13 13:01:00,17835.7834,0.0,2024-02-13 13:32:00,17721.977625,0.0,-113.80577500000072,-0.006380755610656312,Long,Closed,544,-113.80577500000072,-227.61155000000144,-230.61155000000144
545,545,0,1.0,2024-02-13 14:41:00,17651.014925,0.0,2024-02-13 16:19:00,17735.976225,0.0,84.96129999999903,0.004813394604276503,Long,Closed,545,84.96129999999903,169.92259999999806,166.92259999999806
546,546,0,1.0,2024-02-13 16:43:00,17757.7756,0.0,2024-02-13 16:55:00,17729.476875,0.0,-28.29872500000056,-0.0015935962722718807,Long,Closed,546,-28.29872500000056,-56.59745000000112,-59.59745000000112
547,547,0,1.0,2024-02-13 17:40:00,17721.521975,0.0,2024-02-13 17:54:00,17687.2311,0.0,-34.29087499999878,-0.0019349847630679463,Long,Closed,547,-34.29087499999878,-68.58174999999756,-71.58174999999756
548,548,0,1.0,2024-02-13 19:39:00,17639.013725,0.0,2024-02-13 19:53:00,17586.491175,0.0,-52.5225500000015,-0.002977635304266509,Long,Closed,548,-52.5225500000015,-105.045100000003,-108.045100000003
549,549,0,1.0,2024-02-13 20:37:00,17591.008925,0.0,2024-02-13 23:05:00,17687.981025,0.0,96.97210000000268,0.005512594554038787,Long,Closed,549,96.97210000000268,193.94420000000537,190.94420000000537
550,550,0,1.0,2024-02-13 23:39:00,17696.019425,0.0,2024-02-13 23:58:00,17687.481075,0.0,-8.5383499999989,-0.0004825011656540324,Long,Closed,550,-8.5383499999989,-17.0766999999978,-20.0766999999978
551,551,0,1.0,2024-02-14 00:00:00,17692.019025,0.0,2024-02-14 00:06:00,17685.73125,0.0,-6.287775000000693,-0.0003554017769885759,Long,Closed,551,-6.287775000000693,-12.575550000001385,-15.575550000001385
552,552,0,1.0,2024-02-14 00:50:00,17690.26885,0.0,2024-02-14 01:17:00,17673.73245,0.0,-16.536400000000867,-0.000934773809274293,Long,Closed,552,-16.536400000000867,-33.072800000001735,-36.072800000001735
553,553,0,1.0,2024-02-14 01:54:00,17686.018425,0.0,2024-02-14 02:32:00,17674.2324,0.0,-11.786024999997608,-0.000666403523776585,Long,Closed,553,-11.786024999997608,-23.572049999995215,-26.572049999995215
554,554,0,1.0,2024-02-14 03:11:00,17676.26745,0.0,2024-02-14 04:02:00,17674.482375,0.0,-1.7850749999997788,-0.00010098710064492596,Long,Closed,554,-1.7850749999997788,-3.5701499999995576,-6.570149999999558
555,555,0,1.0,2024-02-14 04:49:00,17677.517574999998,0.0,2024-02-14 05:57:00,17682.481575,0.0,4.96400000000358,0.0002808086587351946,Long,Closed,555,4.96400000000358,9.92800000000716,6.9280000000071595
556,556,0,1.0,2024-02-14 06:08:00,17690.018825,0.0,2024-02-14 08:14:00,17730.976725,0.0,40.957900000001246,0.0023153112727115057,Long,Closed,556,40.957900000001246,81.91580000000249,78.91580000000249
557,557,0,1.0,2024-02-14 08:26:00,17744.7743,0.0,2024-02-14 10:26:00,17776.472175,0.0,31.69787499999802,0.0017863216778135082,Long,Closed,557,31.69787499999802,63.39574999999604,60.39574999999604
558,558,0,1.0,2024-02-14 10:53:00,17789.528775,0.0,2024-02-14 11:06:00,17767.2231,0.0,-22.30567499999961,-0.0012538654217387841,Long,Closed,558,-22.30567499999961,-44.61134999999922,-47.61134999999922
559,559,0,1.0,2024-02-14 11:52:00,17783.7782,0.0,2024-02-14 12:38:00,17785.72125,0.0,1.9430499999980384,0.00010925968476136518,Long,Closed,559,1.9430499999980384,3.886099999996077,0.8860999999960768
560,560,0,1.0,2024-02-14 13:05:00,17806.030425,0.0,2024-02-14 13:23:00,17784.971325,0.0,-21.059100000002218,-0.0011826948228974633,Long,Closed,560,-21.059100000002218,-42.118200000004435,-45.118200000004435
561,561,0,1.0,2024-02-14 14:29:00,17791.528975,0.0,2024-02-14 14:42:00,17760.473775,0.0,-31.055200000002515,-0.0017455048435488672,Long,Closed,561,-31.055200000002515,-62.11040000000503,-65.11040000000503
562,562,0,1.0,2024-02-14 15:04:00,17786.528475,0.0,2024-02-14 15:45:00,17789.470875,0.0,2.942399999999907,0.0001654285716369904,Long,Closed,562,2.942399999999907,5.884799999999814,2.8847999999998137
563,563,0,1.0,2024-02-14 16:33:00,17761.775999999998,0.0,2024-02-14 16:52:00,17738.975925,0.0,-22.800074999999197,-0.0012836596407926324,Long,Closed,563,-22.800074999999197,-45.60014999999839,-48.60014999999839
564,564,0,1.0,2024-02-14 16:55:00,17747.524575,0.0,2024-02-14 16:58:00,17725.477275,0.0,-22.04729999999836,-0.0012422746567741186,Long,Closed,564,-22.04729999999836,-44.09459999999672,-47.09459999999672
565,565,0,1.0,2024-02-14 17:25:00,17741.023925,0.0,2024-02-14 18:14:00,17742.72555,0.0,1.7016249999978754,9.591470070676178e-05,Long,Closed,565,1.7016249999978754,3.403249999995751,0.40324999999575084
566,566,0,1.0,2024-02-14 18:36:00,17794.27925,0.0,2024-02-14 19:05:00,17762.72355,0.0,-31.555700000000797,-0.0017733620764662777,Long,Closed,566,-31.555700000000797,-63.111400000001595,-66.1114000000016
567,567,0,1.0,2024-02-14 19:32:00,17783.27815,0.0,2024-02-14 21:58:00,17869.2129,0.0,85.93475000000035,0.004832334582811458,Long,Closed,567,85.93475000000035,171.8695000000007,168.8695000000007
568,568,0,1.0,2024-02-14 23:27:00,17875.7874,0.0,2024-02-15 00:10:00,17871.962625,0.0,-3.8247750000009546,-0.0002139640013844064,Long,Closed,568,-3.8247750000009546,-7.649550000001909,-10.64955000000191
569,569,0,1.0,2024-02-15 00:43:00,17877.037525,0.0,2024-02-15 00:55:00,17869.2129,0.0,-7.824625000001106,-0.00043769136743483487,Long,Closed,569,-7.824625000001106,-15.649250000002212,-18.649250000002212
570,570,0,1.0,2024-02-15 01:59:00,17853.535175,0.0,2024-02-15 02:08:00,17846.71515,0.0,-6.820025000000896,-0.00038199857524860736,Long,Closed,570,-6.820025000000896,-13.640050000001793,-16.640050000001793
571,571,0,1.0,2024-02-15 02:22:00,17853.535175,0.0,2024-02-15 03:44:00,17872.962525,0.0,19.427349999998114,0.0010881514394528373,Long,Closed,571,19.427349999998114,38.85469999999623,35.85469999999623
